application_id,submission_date,itr_assessment_year,state,lender_type,loan_type,employment_type,application_channel,document_bundle_size,cibil_score,loan_amount_inr,land_record_document_type,land_record_state,land_record_survey_no,land_record_owner_name,sale_deed_consideration_value,ec_registered_value,ec_liens_count,mutation_date_manipulated,borrower_name,declared_income_annual_inr,borrower_pan,borrower_aadhaar_no,identity_document_type,itr_declared_income,itr_acknowledgement_no,itr_filing_date,form_16_gross_salary,form_16_employer_tan,salary_slip_gross_monthly_inr,salary_slip_employer_name,salary_slip_employer_tan,bank_statement_annual_credits_inr,bank_statement_unusual_credits_count,bank_statement_round_number_flag,gst_annual_turnover,gst_registration_number,gst_cross_month_inconsistency,balance_sheet_total_assets,balance_sheet_total_liabilities,pnl_net_profit_inr,balance_sheet_auditor_urn,nach_mandate_beneficiary_name,nach_mandate_amount_inr,nach_mandate_alteration_detected,guarantor_name,guarantor_overcommitment_detected,pdf_structural_anomaly_score,pixel_manipulation_detected,cloned_region_detected,frequency_domain_anomaly_score,font_inconsistency_score,physical_scan_coherence_score,metadata_timestamp_contradiction,unicode_substitution_detected,ai_generated_document_probability,compression_anomaly_detected,documents_flagged_count,pdf_metadata_modification_delay_days,income_cross_doc_variance_pct,itr_vs_bank_stmt_discrepancy_pct,form16_vs_salary_slip_discrepancy_pct,property_valuation_discrepancy_pct,encumbrance_suppression_flag,double_pledge_risk_score,employment_tan_mismatch,field_investigation_status,field_investigation_gps_mismatch,overall_fraud_risk_score,fraud_risk_category,manual_review_triggered,adverse_action_triggered,final_decision,processing_time_ms,ground_truth_fraud_label,fraud_sub_type,document_primary_language,adverse_action_reason,rbi_fpc_compliant,audit_log_hash
SRS-2024-000004,02-11-2022,FY2021-22,Tamil Nadu,Small_Finance_Bank,MSME,Self_Employed_Professional,Digital_Portal,4,714,38562850,,,,,,,,,Divya Pillai,8800000,FFYPP8273N,XXXX-XXXX-8692,PAN_Card,17913147,122693640136677,19-08-2022,,,,,,7898293,2,False,17593785,33FFYPP8273N3Z4,False,37419000,37419000,10108000,268033759570263339,HDFC Finance,125000,False,,,0.5324,True,True,0.7655,0.4406,0.4101,True,False,0.1834,True,5,25,71.5624,42.0048,,,False,0.2833,False,Passed,False,82,High_Risk,True,True,Rejected,8315,1,ITR_Income_Inflation,Tamil,"Income Tax Return for FY2021-22 declares annual income of ₹17,913,147; bank statement credits for the same period total ₹7,898,293, a 42.0% shortfall. Structural analysis of the ITR PDF indicates post-creation field modification (0.53 anomaly score). Application referred for income verification.",True,1a7dbf0c406d
SRS-2026-000010,20-09-2024,FY2023-24,Telangana,PSB,Housing_Finance,Salaried_PSU,Branch,7,699,53139487,Pattadar Passbook,Telangana,830/7B,Rahul Naidu,37000000,37383000,0,False,Rahul Naidu,8800000,PZNPN5407V,XXXX-XXXX-0329,Aadhaar,8800000,130474626306499,18-04-2024,8669520,WUHU75602H,776216,HCL Technologies,WUHU75602H,7932365,0,False,,,,,,,,HDFC Finance,125000,False,Vijay Reddy,False,0.1452,False,False,0.2957,0.2217,0.8058,False,False,0.204,False,0,1,7.6816,2.6731,4.3998,3.693,False,0.0933,False,Passed,False,0,Clean,False,False,Approved,590,0,Clean,Telugu,,False,375ae04c988c
SRS-2022-000010,17-11-2024,FY2023-24,Goa,PSB,Retail_Salaried,Salaried_MNC,Branch,9,738,2274300,,,,,,,,,Fatima Gupta,898028,XMDPG1985J,XXXX-XXXX-5595,Aadhaar,894854,783570747804737,20-05-2024,896230,VIXV20926N,75096,Tata Consultancy Services,VIXV20926N,875383,0,False,,,,,,,,HDFC Finance,40267,False,Diya Kulkarni,False,0.4427,False,False,0.2683,0.5377,0.8598,False,False,0.2953,False,0,2,8.6966,13.1072,1.786,,False,0.0755,False,Not_Applicable,,8,Clean,False,False,Approved,432,0,Clean,English,,False,ffe0c99cb566
SRS-2023-000010,24-02-2022,FY2021-22,Himachal Pradesh,PSB,MSME,Self_Employed_Professional,Business_Correspondent,11,704,29505400,,,,,,,,,Rahul Patel,8800000,KDXPP7440O,XXXX-XXXX-5258,Aadhaar,8800000,798755244566847,02-10-2021,,,,,,7784169,2,False,17369221,02KDXPP7440O1ZR,False,37054000,37054000,8068000,265963301664417445,ICICI Finance,125000,False,,,0.3221,False,False,0.5947,0.4763,0.7862,False,False,0.2115,False,0,2,8.3785,5.9075,,,False,0.2056,False,Passed,False,18,Clean,False,False,Approved,731,0,Clean,Hindi,,False,b5196394efcb
SRS-2026-000011,01-03-2023,FY2022-23,Tamil Nadu,NBFC,Retail_Salaried,Salaried_Private_Sector,Branch,9,596,7010141,,,,,,,,,Sunil Menon,3402586,FBAPM8318Q,XXXX-XXXX-0046,Aadhaar,3320182,330821656794481,23-01-2023,3440919,PWCO51123X,277206,Accenture India,PWCO51123X,3616511,1,False,,,,,,,,PolyOculus Finance,100679,False,Karan Pillai,False,0.5216,False,False,0.3263,0.3209,0.9018,False,False,0.1642,False,0,2,4.7534,7.8449,1.7614,,False,0.1636,False,Not_Applicable,,9,Clean,False,False,Approved,1138,0,Clean,Tamil,,False,a9fe4ecc2028
SRS-2023-000011,07-11-2022,FY2021-22,Chhattisgarh,Private_Bank,Retail_Salaried,Salaried_Private_Sector,DSA,8,672,5116102,,,,,,,,,Priya Sharma,1362013,LUSPS5034Y,XXXX-XXXX-1076,PAN_Card,1301786,676524653790259,02-05-2022,1356779,QXQQ43867J,105544,Godrej Industries,QXQQ43867J,1326053,2,False,,,,,,,,HDFC Finance,85966,False,,,0.2161,False,False,0.3593,0.2772,0.7673,False,False,0.2762,False,0,0,12.5945,8.3532,3.1228,,False,0.4081,False,Not_Applicable,,2,Clean,False,False,Approved,1265,0,Clean,Hindi,,False,b93d01b710c1
SRS-2026-000012,15-08-2022,FY2021-22,Punjab,PSB,Retail_Salaried,Salaried_Govt,Branch,10,817,3442754,,,,,,,,,Aarav Reddy,1861019,IGTPR5796T,XXXX-XXXX-2268,PAN_Card,1838252,715174144041206,24-04-2022,1867587,NKGM44949F,146776,HDFC Bank Ltd,NKGM44949F,1854214,1,False,,,,,,,,HDFC Finance,68121,False,,,0.3472,True,False,0.4556,0.3381,0.5827,True,False,0.1333,False,0,1,13.4327,3.067,9.1451,,False,0.067,False,Not_Applicable,,31,Clean,False,False,Approved,993,0,Clean,Hindi,,False,e5ba4db943e6
SRS-2022-000011,06-12-2024,FY2022-23,Andhra Pradesh,Private_Bank,Retail_Salaried,Salaried_PSU,Branch,9,747,3525145,,,,,,,,,Sai Rao,1169483,XFVPJ4138N,XXXX-XXXX-5974,PAN_Card,1200117,544483764235987,14-06-2024,1150234,EAQU36609R,97031,Infosys Limited,EAQU36609R,1297834,2,False,,,,,,,,SBI Finance,58814,False,Ananya Naidu,False,0.5682,True,True,0.3577,0.5095,0.2307,True,True,0.0938,False,2,80,9.1605,8.073,3.9022,,False,0.2798,False,Not_Applicable,,68,Medium_Risk,True,False,Approved,7225,1,Identity_Document_Fraud,Telugu,,False,4280d12eef1f
SRS-2025-000009,05-09-2022,FY2021-22,Uttar Pradesh,NBFC,Agricultural,Agricultural_Cultivator,Digital_Portal,10,678,471994,Record of Rights (Khatauni),Uttar Pradesh,563/3A,Neha Deshmukh,2000000,1984750,1,False,Neha Deshmukh,249472,KMKPD2829V,XXXX-XXXX-1761,PAN_Card,,,,,,,,,270204,2,False,,,,,,,,,,,Rahul Pillai,False,0.3154,False,False,0.0154,0.3422,0.9175,False,False,0.1774,False,0,2,0.1768,16.8119,,5.0473,False,0.2646,False,Passed,False,2,Clean,False,False,Approved,1178,0,Clean,Hindi,,False,09e8c4193fb6
SRS-2024-000005,18-07-2025,FY2023-24,Karnataka,PSB,Housing_Finance,Salaried_Private_Sector,Branch,10,877,72727795,Khata,Karnataka,KA-KH-5967,Swati Kulkarni,37000000,35968246,1,False,Swati Kulkarni,8800000,PYIPK6327O,XXXX-XXXX-2632,Voter_ID,8800000,196001564308658,18-01-2025,8780702,DZJP38891L,782799,Accenture India,DZJP38891L,7763775,2,False,,,,,,,,PolyOculus Finance,125000,False,,,0.6439,False,False,0.0935,0.355,0.8845,False,False,0.2664,False,0,0,15.9525,9.902,2.0096,2.6984,False,0.2181,False,Passed,False,10,Clean,False,False,Approved,796,0,Clean,Kannada,,False,a4755e3cc506
SRS-2026-000013,08-10-2025,FY2023-24,Telangana,NBFC,Agricultural,Agricultural_Cultivator,Business_Correspondent,11,476,348823,Pattadar Passbook,Telangana,555/8B,Ananya Yadav,2000000,1938921,0,False,Ananya Yadav,202457,GOLPY9690K,XXXX-XXXX-4926,Aadhaar,,,,,,,,,215042,2,False,,,,,,,,,,,Deepak Prasad,False,0.3659,False,False,0.0777,0.4854,0.9697,False,False,0.2134,False,0,0,3.8648,3.6093,,3.0568,False,0.279,False,Passed,False,10,Clean,False,False,Approved,1382,0,Clean,Telugu,,False,addb7cf623fd
SRS-2025-000010,19-02-2022,FY2021-22,Bihar,HFC,Housing_Finance,Salaried_Private_Sector,Mobile_App,11,797,17180775,Record of Rights,Bihar,258/3,Arjun Kulkarni,27793979,27270526,0,False,Arjun Kulkarni,7938015,QTQPK5000K,XXXX-XXXX-8670,Passport,8025919,410084648764446,15-01-2022,7887089,YULI11507G,699781,HDFC Bank Ltd,YULI11507G,8199709,1,False,,,,,,,,ICICI Finance,125000,False,,,0.6322,False,False,0.4933,0.2767,0.9319,False,False,0.3286,False,0,0,4.4291,5.6907,3.9633,0.0729,False,0.2589,False,Passed,False,9,Clean,False,False,Approved,517,0,Clean,Hindi,,False,e23c8e8a1c16
SRS-2023-000012,04-11-2024,FY2022-23,Kerala,Private_Bank,MSME,Private_Ltd_Director,DSA,7,617,19076263,,,,,,,,,Swati Kumar,4934179,SWOPK3231Z,XXXX-XXXX-9496,PAN_Card,4792636,478834800351469,25-07-2024,,,,,,4394069,0,False,9503975,32SWOPK3231Z3ZQ,False,18458000,18458000,4371000,266814402112181683,,,,Swati Pillai,True,0.6398,False,False,0.4614,0.4993,0.3421,True,False,0.7258,True,3,62,6.9986,12.9962,,,False,0.848,False,Passed,False,62,Medium_Risk,True,False,Approved,6428,1,Cross_Pledging_Director,Malayalam,,False,80ef11ecce36
SRS-2022-000012,26-05-2026,FY2024-25,Tamil Nadu,PSB,Housing_Finance,Salaried_PSU,DSA,8,701,39513277,Patta,Tamil Nadu,773/11B,Priya Kumar,37000000,37384925,0,False,Priya Kumar,8468110,MYMPK5676G,XXXX-XXXX-2283,Aadhaar,8528547,935104354644483,08-02-2026,8307120,LGBX25502H,647779,Wipro Technologies,LGBX25502H,8184062,2,False,,,,,,,,HDFC Finance,125000,False,,,0.5265,False,False,0.4688,0.3786,0.734,False,False,0.3263,False,0,1,4.8069,20.8694,11.0593,10.4028,False,0.3554,False,Passed,False,10,Clean,False,False,Approved,5699,0,Clean,Tamil,,False,d2b9b660c38c
SRS-2023-000013,25-03-2024,FY2022-23,West Bengal,Private_Bank,MSME,Proprietor,DSA,11,759,30518027,,,,,,,,,Ananya Chatterjee,8800000,LYKPC4801E,XXXX-XXXX-3746,Aadhaar,8734633,776255019957953,09-12-2023,,,,,,8175280,1,False,14040962,19LYKPC4801E6ZM,False,27120000,27120000,7757000,265734696316186019,,,,Priya Kumar,False,0.3165,False,False,0.2962,0.0521,0.7618,False,False,0.3987,False,0,1,16.3351,3.1981,,,False,0.1825,False,Passed,False,1,Clean,False,False,Approved,1196,0,Clean,Bengali,,False,fd7c3710b899
SRS-2023-000014,24-09-2022,FY2021-22,West Bengal,Private_Bank,MSME,Partnership_Firm,DSA,7,713,11870509,,,,,,,,,Kiran Bose,2148906,FZLPB8623S,XXXX-XXXX-8457,Aadhaar,2139516,772681287491539,15-07-2022,,,,,,2347744,5,True,5247896,19FZLPB8623S4ZE,False,7918000,7918000,2232000,263278089471375741,,,,Aarav Banerjee,False,0.5475,True,False,0.5365,0.6335,0.2548,False,False,0.3062,False,2,22,87.7294,63.7692,,,False,0.194,False,Not_Applicable,,59,Medium_Risk,True,False,Approved,11566,1,Bank_Statement_Manipulation,Bengali,,False,0977fd3d3223
SRS-2022-000013,10-03-2024,FY2023-24,Karnataka,NBFC,Housing_Finance,Private_Ltd_Director,Digital_Portal,7,592,68151126,Khata,Karnataka,KA-KH-8354,Kavitha Kulkarni,37000000,37520190,0,False,Kavitha Kulkarni,8800000,RBYPK0867B,XXXX-XXXX-4135,Aadhaar,8800000,912314334086302,14-12-2023,,,,,,9365055,1,False,26176952,29RBYPK0867B1Z8,False,34640000,34640000,9846000,266968541959669636,ICICI Finance,125000,False,,,0.373,False,False,0.7489,0.2392,0.8596,False,False,0.3902,False,0,1,9.6442,12.087,,6.9006,False,0.0491,False,Passed,False,9,Clean,False,False,Approved,1007,0,Clean,Kannada,,False,b2ccada7d353
SRS-2023-000015,07-11-2022,FY2021-22,Himachal Pradesh,PSB,MSME,Private_Ltd_Director,Digital_Portal,13,751,13713675,,,,,,,,,Aditya Patil,2811326,UKVPP7273G,XXXX-XXXX-5962,PAN_Card,2841706,334080161205892,08-10-2022,,,,,,2761558,1,False,5530424,02UKVPP7273G3ZP,False,8278000,8278000,2789000,264178242462709314,SBI Finance,125000,False,,,0.0665,False,False,0.3015,0.5705,0.899,False,False,0.4068,False,0,1,2.9667,11.4808,,,False,0.1191,False,Not_Applicable,,9,Clean,False,False,Approved,1328,0,Clean,Hindi,,False,1f5a3e584af2
SRS-2024-000006,08-02-2024,FY2023-24,Tamil Nadu,Private_Bank,Retail_Salaried,Salaried_MNC,Branch,12,751,2712033,,,,,,,,,Swati Rao,716954,ZJMPR6540D,XXXX-XXXX-3514,Aadhaar,732887,546669720866662,05-10-2023,729694,MUMB99999Z,61646,Wipro Technologies,EYLV10172N,720143,0,False,,,,,,,,HDFC Finance,51162,False,Sunil Naidu,False,0.3328,True,False,0.4934,0.4526,0.6326,True,False,0.5872,False,3,0,10.3735,16.7684,8.6791,,False,0.2204,True,Not_Applicable,,48,Low_Risk,False,False,Manual_Review,5401,1,Fabricated_Employment,Tamil,,False,0c96910446d0
SRS-2022-000014,13-02-2024,FY2022-23,Bihar,PSB,MSME,Self_Employed_Professional,Digital_Portal,11,490,16254102,,,,,,,,,Meena Choudhury,4894308,YMIPC4389H,XXXX-XXXX-9630,Aadhaar,4698622,467816826836644,17-12-2023,,,,,,4310666,2,False,14371257,10YMIPC4389H5ZB,False,17184000,17184000,5380000,269467857624773994,PolyOculus Finance,125000,False,Amit Kumar,False,0.5435,False,False,0.5142,0.4724,0.5816,False,False,0.2338,False,0,0,11.3171,20.777,,,False,0.5977,False,Passed,False,26,Clean,False,False,Approved,1313,0,Clean,Hindi,,False,3e4051c9f2ce
SRS-2022-000015,14-09-2024,FY2022-23,Gujarat,NBFC,MSME,Proprietor,Branch,8,736,38617402,,,,,,,,,Ritu Shah,6780466,FGMPS8115X,XXXX-XXXX-4732,PAN_Card,6485289,397767942221351,06-08-2024,,,,,,6898997,0,False,18849664,24FGMPS8115X6ZA,False,17894000,17894000,6685000,262990808933675623,SBI Finance,125000,False,,,0.2187,False,False,0.4471,0.1904,0.7439,False,False,0.3168,False,0,2,11.226,1.6493,,,False,0.1429,False,Passed,False,0,Clean,False,False,Approved,652,0,Clean,Gujarati,,False,e5d2c2df1a28
SRS-2024-000007,17-12-2025,FY2024-25,Madhya Pradesh,NBFC,Housing_Finance,Salaried_PSU,Branch,11,536,46183922,,,,,,,,,Vihaan Mishra,8800000,WSHPM8910M,XXXX-XXXX-3697,Aadhaar,8609075,618317588741162,31-10-2025,8697837,UFQJ81783N,745630,ICICI Bank,UFQJ81783N,9699681,0,True,,,,,,,,ICICI Finance,125000,False,Vihaan Singh,False,0.4028,False,False,0.3996,0.7064,0.8629,False,False,0.2081,False,0,0,3.779,7.6124,6.9432,,False,0.5337,False,Passed,False,11,Clean,False,False,Approved,1168,0,Clean,Hindi,,False,b85fcafc7f12
SRS-2022-000016,12-05-2026,FY2024-25,Haryana,PSB,Housing_Finance,Salaried_Private_Sector,Branch,6,693,28661014,Fard,Haryana,317/1D,Vivaan Joshi,32891300,32211755,0,False,Vivaan Joshi,6248815,OOHPJ7714U,XXXX-XXXX-7213,PAN_Card,6272254,473875085867261,30-11-2025,6297609,ALIB56027C,565099,Aditya Birla Group,ALIB56027C,6044193,2,False,,,,,,,,HDFC Finance,125000,False,,,0.175,False,False,0.3494,0.2775,0.94,False,False,0.4971,False,0,1,6.5816,10.7605,6.662,0.4072,False,0.0384,False,Passed,False,2,Clean,False,False,Approved,840,0,Clean,Hindi,,False,0e0e219b9d80
SRS-2023-000016,18-05-2025,FY2023-24,Himachal Pradesh,Private_Bank,Housing_Finance,Salaried_Private_Sector,DSA,6,579,37359362,Jamabandi,Himachal Pradesh,913/7C,Rahul Deshmukh,37000000,36108525,0,False,Rahul Deshmukh,8800000,FQHPD6675U,XXXX-XXXX-8641,Voter_ID,8382800,601150633282039,01-02-2025,8959027,UDNW58035J,752742,Reliance Industries,UDNW58035J,9637556,0,False,,,,,,,,ICICI Finance,125000,False,Karan Deshmukh,False,0.4357,False,False,0.4342,0.1873,0.8451,False,False,0.171,False,0,2,8.196,6.0324,8.0413,7.7893,False,0.1824,False,Passed,False,0,Clean,False,False,Approved,1298,0,Clean,Hindi,,False,88fd710cc707
SRS-2024-000008,17-08-2024,FY2023-24,Kerala,Private_Bank,MSME,Partnership_Firm,Business_Correspondent,7,720,14412454,Thandaper,Kerala,656/10C,Divya Nair,21665078,21242218,1,False,Divya Nair,5661459,QBGPN0502P,XXXX-XXXX-8096,Voter_ID,5660216,665101804539699,25-03-2024,,,,,,5911575,0,False,13650119,32QBGPN0502P2Z7,False,24006000,24006000,4641000,264848808594331925,PolyOculus Finance,125000,False,Neha Pillai,False,0.3993,False,False,0.5448,0.0934,0.8117,False,False,0.2702,False,0,1,4.8992,9.5247,,3.2505,False,0.1561,False,Not_Applicable,,8,Clean,False,False,Approved,3025,0,Clean,Malayalam,,False,517b9b46d9ae
SRS-2025-000011,28-12-2023,FY2021-22,Chhattisgarh,PSB,Agricultural,Agricultural_Cultivator,Business_Correspondent,8,751,1157679,Khasra,Chhattisgarh,174/11A,Priya Bose,2000000,2091939,1,False,Priya Bose,839424,JXNPB2964E,XXXX-XXXX-3438,Aadhaar,,,,,,,,,746803,1,False,,,,,,,,,,,Vikram Verma,False,0.1614,False,False,0.3488,0.3562,0.8782,False,False,0.1211,False,0,2,10.3503,6.4138,,8.5778,False,0.3452,False,Passed,False,1,Clean,False,False,Approved,669,0,Clean,Hindi,,False,e575dfaf3a10
SRS-2022-000017,09-08-2022,FY2021-22,Telangana,PSB,Retail_Salaried,Salaried_Govt,DSA,7,738,6547573,,,,,,,,,Sai Prasad,3280296,MHCPP4671I,XXXX-XXXX-7892,Passport,3348021,875195621099460,17-07-2022,3264596,NSZF40401L,262497,Mahindra & Mahindra,NSZF40401L,3446871,0,False,,,,,,,,ICICI Finance,125000,False,Sai Reddy,False,0.408,False,False,0.2766,0.2649,0.7424,False,False,0.2666,False,0,1,3.8863,7.6498,3.6923,,False,0.0674,False,Not_Applicable,,0,Clean,False,False,Approved,666,0,Clean,Telugu,,False,03d8cb232f75
SRS-2024-000009,09-01-2024,FY2023-24,Assam,Private_Bank,Retail_Salaried,Salaried_Private_Sector,DSA,7,544,1670511,,,,,,,,,Swati Singh,886597,BZWPS8140R,XXXX-XXXX-6347,Aadhaar,853600,478785336144597,18-11-2023,890113,SDBO76736Q,79772,ICICI Bank,SDBO76736Q,873350,2,False,,,,,,,,SBI Finance,28537,False,Swati Choudhury,False,0.2126,False,True,0.0293,0.3927,0.8525,False,False,0.0393,False,0,2,6.6074,7.8277,7.322,,False,0.1196,False,Not_Applicable,,14,Clean,False,False,Approved,1006,0,Clean,English,,False,bfedc7df8abd
SRS-2024-000010,04-02-2025,FY2023-24,Karnataka,Private_Bank,MSME,Self_Employed_Professional,DSA,13,659,34802970,,,,,,,,,Aarav Naidu,7828055,ZZFPN1669K,XXXX-XXXX-0757,Aadhaar,7690778,088291959771736,18-08-2024,,,,,,8080379,2,False,14162818,29ZZFPN1669K7ZO,False,20944000,20944000,6509000,267603938712739011,HDFC Finance,125000,False,,,0.2481,False,False,0.2716,0.5988,0.9141,False,False,0.2941,False,0,1,2.8752,6.762,,,False,0.1981,False,Passed,False,10,Clean,False,False,Approved,1224,0,Clean,Kannada,,False,e43f3d54f0db
SRS-2022-000018,23-01-2026,FY2024-25,Maharashtra,NBFC,Housing_Finance,Salaried_Private_Sector,DSA,11,720,17621799,7/12 Extract,Maharashtra,705/7A,Anil Kulkarni,20303125,20683119,0,False,Anil Kulkarni,3963165,DQAPK9917K,XXXX-XXXX-8017,Passport,3886828,425250051840223,15-10-2025,3987794,FWKW81111J,324729,Godrej Industries,FWKW81111J,3600155,0,False,,,,,,,,PolyOculus Finance,125000,False,Divya Kulkarni,False,0.2502,False,False,0.5873,0.2582,0.8236,False,False,0.1991,False,0,1,13.0221,12.9727,8.195,11.3064,False,0.5753,False,Passed,False,8,Clean,False,False,Approved,700,0,Clean,Marathi,,False,f740bdd4c7e6
SRS-2024-000011,30-10-2022,FY2021-22,Haryana,Private_Bank,MSME,Partnership_Firm,Mobile_App,11,596,27673220,,,,,,,,,Rahul Gupta,7530868,IDTPG3449T,XXXX-XXXX-7386,Aadhaar,18829194,558354567720905,22-09-2022,,,,,,6734844,1,False,20890580,06IDTPG3449T2ZS,False,22916000,22916000,8164000,266782909928019730,ICICI Finance,125000,False,Kavitha Gupta,False,0.8233,True,True,0.5242,0.5483,0.2532,False,False,0.4298,False,3,1,222.7148,151.9143,,,False,0.3208,False,Passed,False,64,Medium_Risk,True,False,Manual_Review,4506,1,ITR_Income_Inflation,Hindi,,False,730bc68442a7
SRS-2026-000014,13-02-2024,FY2022-23,Haryana,NBFC,Retail_Salaried,Salaried_Private_Sector,Branch,10,753,4842466,,,,,,,,,Neha Patel,2539442,IQVPP1861D,XXXX-XXXX-1373,Aadhaar,2439505,209129205094003,04-11-2023,2565007,YNIK31638Q,200104,HDFC Bank Ltd,YNIK31638Q,2249144,1,False,,,,,,,,SBI Finance,83495,False,,,0.2516,False,False,0.1898,0.3415,0.9318,False,False,0.1051,False,0,2,12.4506,13.172,6.5712,,False,0.3626,False,Not_Applicable,,1,Clean,False,False,Approved,1427,0,Clean,Hindi,,False,991a37a68bc7
SRS-2026-000015,01-02-2026,FY2024-25,Bihar,Private_Bank,Housing_Finance,Salaried_Private_Sector,Digital_Portal,13,733,71380828,Record of Rights,Bihar,884/2A,Swati Gupta,37000000,36860430,0,False,Swati Gupta,8800000,YOZPG0073Z,XXXX-XXXX-7003,Voter_ID,8606503,301724286115084,17-08-2025,8946833,DJVY36528V,691014,Infosys Limited,DJVY36528V,9309081,0,False,,,,,,,,PolyOculus Finance,125000,False,Ananya Mishra,False,0.321,False,False,0.4258,0.6136,0.8122,False,False,0.1012,False,0,2,13.3108,16.3986,7.9178,1.895,False,0.1462,False,Passed,False,8,Clean,False,False,Approved,1395,0,Clean,Hindi,,False,95446eb36dc3
SRS-2023-000017,09-12-2025,FY2024-25,Odisha,PSB,Agricultural,Agricultural_Cultivator,Digital_Portal,10,670,1400596,Record of Rights,Odisha,547/4B,Ananya Verma,2137585,2042193,1,False,Ananya Verma,1203862,YJLPV4089V,XXXX-XXXX-4211,Aadhaar,,,,,,,,,1311855,1,False,,,,,,,,,,,,,0.3063,False,False,0.6938,0.2703,0.704,False,False,0.4227,False,0,1,6.8761,12.6461,,14.661,False,0.1902,False,Passed,False,9,Clean,False,False,Approved,1196,0,Clean,English,,False,3ffdd7f3c146
SRS-2022-000019,22-02-2025,FY2023-24,Jammu & Kashmir,NBFC,Agricultural,Agricultural_Cultivator,DSA,11,898,1691823,Girdawari,Jammu & Kashmir,202/7D,Aarav Kumar,2032670,2053188,0,False,Aarav Kumar,575662,XYMPK3762X,XXXX-XXXX-0481,Aadhaar,,,,,,,,,520045,0,False,,,,,,,,,,,,,0.2141,False,False,0.2132,0.4504,0.957,False,False,0.1994,False,0,1,4.3632,5.2507,,10.3432,False,0.0719,False,Passed,False,8,Clean,False,False,Approved,1333,0,Clean,Hindi,,False,993367ca0012
SRS-2025-000012,20-04-2024,FY2023-24,Jharkhand,Private_Bank,MSME,Private_Ltd_Director,Branch,12,688,21438181,,,,,,,,,Ramesh Deshmukh,5881339,LHRPD6679D,XXXX-XXXX-9816,PAN_Card,5879224,790450242431419,14-12-2023,,,,,,5758444,2,False,15031246,20LHRPD6679D6ZA,False,25507000,25507000,6251000,266322162828742940,,,,Meena Kulkarni,False,0.1931,False,False,0.3888,0.327,0.8413,False,False,0.2048,False,0,1,5.287,2.0212,,,False,0.5032,False,Passed,False,2,Clean,False,False,Approved,1199,0,Clean,Hindi,,False,7397f901d5d1
SRS-2023-000018,05-04-2024,FY2023-24,Andhra Pradesh,NBFC,Housing_Finance,Salaried_Private_Sector,Digital_Portal,8,757,20521860,Pattadar Passbook,Andhra Pradesh,174/3B,Ramesh Reddy,34030560,32937080,0,False,Ramesh Reddy,6675156,AAUPR1659S,XXXX-XXXX-3714,PAN_Card,6501416,825277762966514,26-10-2023,6574410,DGEC89217N,510487,Wipro Technologies,DGEC89217N,6211039,1,False,,,,,,,,SBI Finance,125000,False,,,0.3819,False,False,0.0865,0.7187,0.9833,False,False,0.2298,False,0,1,7.0083,3.5418,7.5793,13.1228,False,0.0956,False,Passed,False,9,Clean,False,False,Approved,1688,0,Clean,Telugu,,False,7458858c3e89
SRS-2026-000016,14-11-2024,FY2022-23,Punjab,PSB,MSME,Self_Employed_Professional,Branch,7,631,40763677,,,,,,,,,Karan Deshmukh,8046846,QMVPD4992G,XXXX-XXXX-6823,PAN_Card,7895231,794847866453601,27-10-2024,,,,,,8931543,1,False,19153938,03QMVPD4992G4Z7,False,22137000,22137000,6131000,262886438412231306,HDFC Finance,125000,False,,,0.3614,False,False,0.3033,0.4079,0.8323,False,False,0.1099,False,0,1,7.7797,15.1286,,,False,0.4307,False,Passed,False,1,Clean,False,False,Approved,1263,0,Clean,Hindi,,False,85d9541983ad
SRS-2025-000013,13-10-2023,FY2022-23,Karnataka,HFC,MSME,Proprietor,Mobile_App,8,630,14960301,,,,,,,,,Swati Kulkarni,3856171,OHQPK8992M,XXXX-XXXX-0553,Aadhaar,3983366,433307402946989,07-09-2023,,,,,,3420536,0,False,10558908,29OHQPK8992M2ZG,False,17285000,17285000,4220000,268594344119399982,PolyOculus Finance,125000,False,Vikram Patil,False,0.4821,False,False,0.3007,0.4615,0.9445,False,False,0.2593,False,0,0,4.5341,3.4237,,,False,0.2577,False,Not_Applicable,,8,Clean,False,False,Approved,1246,0,Clean,Kannada,,False,f696a8f59051
SRS-2025-000014,30-09-2025,FY2023-24,Chhattisgarh,NBFC,Housing_Finance,Proprietor,DSA,7,647,10864071,Khasra,Chhattisgarh,289/6,Shalini Yadav,17672618,17465004,1,False,Shalini Yadav,2535486,RTFPY0900G,XXXX-XXXX-4343,Passport,2539017,397681193462404,29-03-2025,,,,,,2418131,2,False,6269177,22RTFPY0900G2Z3,False,10562000,10562000,2657000,263522480424531532,SBI Finance,125000,False,,,0.2059,False,False,0.2123,0.2085,0.7404,False,False,0.2669,False,0,1,2.5078,1.9874,,2.4006,False,0.0673,False,Passed,False,2,Clean,False,False,Approved,473,0,Clean,Hindi,,False,8305859bdc82
