application_id,lending_segment,borrower_name,declared_income_annual,itr_declared_income,itr_acknowledgement_no,form_16_gross_salary,form_16_employer_tan,salary_slip_gross_salary_monthly,salary_slip_employer_name,bank_statement_annual_credits,bank_statement_unusual_credits,gst_annual_turnover,gst_registration_number,gst_turnover_inconsistency_detected,nach_mandate_beneficiary_name,nach_mandate_authorized_amount,nach_mandate_alteration_detected,land_record_type,land_record_survey_no,land_record_owner_name,sale_deed_consideration_value,ec_registered_value,ec_liens_count,pdf_metadata_modification_delay_days,compression_anomaly_detected,cloned_signature_detected,font_substitution_detected,physical_coherence_anomaly_detected,ai_generation_score,double_pledge_detected,guarantor_name,guarantor_overcommitment_detected,document_primary_language,is_fraud,fraud_pattern,adverse_action_reason
APP20260089,Retail,Karan Banerjee,1099338,1099338,635061289383429,1094964,DUCC43137O,91247,HDFC Bank Ltd,1095146,0,0,None,0,PolyOculus Finance,37498,0,None,None,None,0,0,0,0,0,0,0,0,0.0913,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260090,Agricultural,Ramesh Bhalerao,341287,0,None,0,None,0,None,337554,0,0,None,0,None,0,0,Patta,230/6A,Ramesh Bhalerao,0,0,0,2,0,0,0,0,0.1257,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260091,Retail,Sunita Verma,574486,574486,985501710721469,573468,CPXB91680Z,47789,ICICI Bank,562482,0,0,None,0,PolyOculus Finance,20115,0,None,None,None,0,0,0,2,0,0,0,0,0.0464,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260092,Agricultural,Ramesh Prasad,1044779,0,None,0,None,0,None,1036104,0,0,None,0,None,0,0,7/12 Extract,518/1C,Ramesh Prasad,0,0,0,3,0,0,0,0,0.125,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260093,MSME,Sunil Reddy,590660,590660,666484034672950,0,None,0,None,590794,0,985899,35MXNKE3287B3QM,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1337,0,Divya Rao,0,English,0,clean,Application cleared all automated document checks.
APP20260094,Agricultural,Sanjay Naidu,964581,0,None,0,None,0,None,967833,0,0,None,0,None,0,0,Patta,792/4D,Sanjay Naidu,0,0,0,1,0,0,0,0,0.0473,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260095,MSME,Suresh Rao,3309691,3309691,907955198434022,0,None,0,None,3328693,0,4920826,36UIEUW0171D448,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1229,0,Karan Choudhury,0,English,0,clean,Application cleared all automated document checks.
APP20260096,Retail,Divya Patel,519769,519769,746437586368372,514608,EASO87513Z,42884,Aditya Birla Group,506846,0,0,None,0,PolyOculus Finance,18153,0,None,None,None,0,0,0,2,0,0,0,0,0.0522,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260097,MSME,Yagyesh Bose,2980316,2980316,180768422021037,0,None,0,None,2952118,0,5158125,43OCMWQ6108JAJD,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0433,0,Yagyesh Singh,0,English,0,clean,Application cleared all automated document checks.
APP20260098,MSME,Arjun Mishra,4349489,4349489,746640394595620,0,None,0,None,4350987,0,6711530,81JLHRP1012CRE2,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0573,0,Neha Chatterjee,0,English,0,clean,Application cleared all automated document checks.
APP20260099,Housing,Sai Gowda,1799916,1799916,342422076035955,1799916,VVKN84840W,149993,Tata Consultancy Services,1806368,0,0,None,0,PolyOculus Finance,74996,0,7/12 Extract,932/9D,Sai Gowda,11583480,11583480,0,3,0,0,0,0,0.0359,0,Swati Mehta,0,English,0,clean,Application cleared all automated document checks.
APP20260100,Retail,Suresh Singh,499866,499866,494968299033324,498468,WUQN44157D,41539,Infosys Limited,501906,0,0,None,0,PolyOculus Finance,17615,0,None,None,None,0,0,0,1,0,0,0,0,0.1232,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260101,Housing,Diya Reddy,2399424,2399424,602166083279808,2399424,HHMS08194K,199952,HDFC Bank Ltd,2403080,0,0,None,0,PolyOculus Finance,99976,0,7/12 Extract,671/2A,Diya Reddy,12149865,12149865,0,3,0,0,0,0,0.1017,0,Fatima Kumar,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260102,Housing,Vihaan Khan,2832108,2832108,518801882497285,2832108,QDAJ51853F,236009,HDFC Bank Ltd,2825069,0,0,None,0,PolyOculus Finance,118004,0,7/12 Extract,38/7,Vihaan Khan,6782670,6782670,0,1,0,0,0,0,0.0192,0,Ramesh Menon,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260103,MSME,Rajesh Gowda,2557236,2557236,658964118269772,0,None,0,None,2556581,0,4375307,42HNQPA9985TVKD,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.1049,0,Arjun Joshi,0,English,0,clean,Application cleared all automated document checks.
APP20260104,Housing,Sunil Reddy,2227260,2227260,788866676924307,2227260,OESF57965F,185605,Godrej Industries,2235552,0,0,None,0,PolyOculus Finance,92802,0,7/12 Extract,310/2C,Sunil Reddy,5038955,5038955,0,2,0,0,0,0,0.0364,0,Krishna Bose,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260105,MSME,Yagyesh Gowda,2173410,2173410,737322848590858,0,None,0,None,2173436,0,3299025,48DZIZX9181CRWG,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0411,0,Vihaan Sharma,0,English,0,clean,Application cleared all automated document checks.
APP20260106,MSME,Ramesh Prasad,1038544,1038544,144440579875007,0,None,0,None,1018201,0,1678406,31JPEVH2753V9M6,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0785,0,Vikram Dutta,0,English,0,clean,Application cleared all automated document checks.
APP20260107,Retail,Vivaan Rao,513284,513284,751360825096606,506364,KJOM16636V,42197,State Bank of India,500210,0,0,None,0,PolyOculus Finance,17878,0,None,None,None,0,0,0,1,0,0,0,0,0.1118,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260108,Agricultural,Sunita Bose,568904,0,None,0,None,0,None,566139,0,0,None,0,None,0,0,Patta,519/4D,Sunita Bose,0,0,0,0,0,0,0,0,0.0496,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260109,MSME,Vikram Choudhury,630559,630559,596420015497079,0,None,0,None,665013,0,844126,92MCEBH8370Y6AE,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0513,0,Ramesh Joshi,0,English,0,clean,Application cleared all automated document checks.
APP20260110,Retail,Swati Reddy,845044,845044,144864481179819,839052,MOLP76887E,69921,Tech Mahindra,840046,0,0,None,0,PolyOculus Finance,28968,0,None,None,None,0,0,0,0,0,0,0,0,0.0622,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260111,Retail,Aditya Gupta,342527,342527,857729856647466,319440,DVXP09544F,26620,Infosys Limited,329062,0,0,None,0,PolyOculus Finance,11648,0,None,None,None,0,0,0,2,0,0,0,0,0.1017,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260112,Housing,Sunil Verma,1791084,1791084,424848414614500,1791084,PQHN26930H,149257,Tech Mahindra,1791962,0,0,None,0,PolyOculus Finance,74628,0,7/12 Extract,795/10D,Sunil Verma,11397771,11397771,0,1,0,0,0,0,0.0871,0,Neha Choudhury,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260113,Retail,Mohammad Patel,885769,885769,675318487421182,858576,VEIT06618O,71548,Godrej Industries,862886,0,0,None,0,PolyOculus Finance,29619,0,None,None,None,0,0,0,1,0,0,0,0,0.0103,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260114,Agricultural,Geeta Bose,521620,0,None,0,None,0,None,539536,0,0,None,0,None,0,0,7/12 Extract,868/10C,Geeta Bose,0,0,0,0,0,0,0,0,0.0875,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260115,MSME,Reyansh Patil,3526784,3526784,466233281685853,0,None,0,None,3573360,0,6211750,62QHIRZ6956KZ1U,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0806,0,Divya Prasad,0,English,0,clean,Application cleared all automated document checks.
APP20260116,Retail,Meena Nair,1125668,1125668,016171228627081,1122180,WTWT52772V,93515,Tata Consultancy Services,1119683,0,0,None,0,PolyOculus Finance,38406,0,None,None,None,0,0,0,3,0,0,0,0,0.1232,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260117,Housing,Kiran Verma,1238856,1238856,678897675679216,1238856,EENJ45152K,103238,Tech Mahindra,1233928,0,0,None,0,PolyOculus Finance,51619,0,7/12 Extract,167/6D,Kiran Verma,2670091,2670091,0,0,0,0,0,0,0.1141,0,Vihaan Dutta,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260118,Housing,Ritu Bhalerao,2826168,2826168,321054502233275,2826168,ZVZA64966B,235514,Godrej Industries,2826684,0,0,None,0,PolyOculus Finance,117757,0,7/12 Extract,947/2C,Ritu Bhalerao,8398370,8398370,0,2,0,0,0,0,0.0202,0,Vijay Mishra,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260119,Housing,Sunita Bhalerao,1532496,1532496,815919500678415,1532496,SZUQ97143C,127708,Infosys Limited,1524274,0,0,None,0,PolyOculus Finance,63854,0,7/12 Extract,823/5D,Sunita Bhalerao,4986212,4986212,0,3,0,0,0,0,0.0782,0,Arjun Prasad,0,English,0,clean,Application cleared all automated document checks.
APP20260120,Retail,Priya Banerjee,339319,339319,656675709173074,326556,KRMN13759E,27213,HDFC Bank Ltd,333749,0,0,None,0,PolyOculus Finance,11885,0,None,None,None,0,0,0,3,0,0,0,0,0.0706,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260121,Agricultural,Kiran Menon,328523,0,None,0,None,0,None,328491,0,0,None,0,None,0,0,Patta,596/10C,Kiran Menon,0,0,0,1,0,0,0,0,0.0273,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260122,Housing,Anil Deshmukh,1294536,1294536,621650795606215,1294536,YJRG20143V,107878,HDFC Bank Ltd,1303678,0,0,None,0,PolyOculus Finance,53939,0,7/12 Extract,589/10B,Anil Deshmukh,4556763,4556763,0,27,0,1,0,0,0.0325,0,Sandeep Deshmukh,0,English,1,encumbrance_suppression,"Adverse Action Recommended: Encumbrance certificate manipulation. Submitted EC lists 0 active charges, but registry verification shows active mortgages registered against the property."
APP20260123,Retail,Sunil Pillai,1463728,1463728,843351688152800,1452864,ANAP45955R,121072,Tech Mahindra,1459291,0,0,None,0,PolyOculus Finance,49428,0,None,None,None,0,0,0,2,0,0,0,0,0.0288,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260124,MSME,Divya Bose,4503725,4503725,535688615419697,0,None,0,None,4517098,0,7942342,07GGGRN7398B9LZ,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0287,0,Geeta Gowda,0,English,0,clean,Application cleared all automated document checks.
APP20260125,Housing,Divya Mishra,1790712,1790712,368539538446511,1790712,CQFE37128X,149226,Infosys Limited,1796490,0,0,None,0,PolyOculus Finance,74613,0,7/12 Extract,500/8A,Divya Mishra,13328469,13328469,0,1,0,0,0,0,0.0627,0,Divya Singh,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260126,Agricultural,Sanjay Verma,232189,0,None,0,None,0,None,249693,0,0,None,0,None,0,0,Patta,999/99X,Sanjay Verma,0,0,0,1,1,0,1,1,0.0903,0,None,0,Tamil,1,survey_number_substitution,Adverse Action Recommended: Survey number substitution detected. Pixel-level compression differences and physical alignment errors on the land record document indicate the survey field was altered.
APP20260127,Housing,Suresh Khan,2372940,2372940,687892644241576,2372940,NERX50310Q,197745,State Bank of India,2376695,0,0,None,0,PolyOculus Finance,98872,0,7/12 Extract,630/2A,Suresh Khan,4509220,4509220,0,3,0,0,0,0,0.0939,1,Neha Yadav,0,Marathi,1,double_pledging,Adverse Action Recommended: Asset double-pledging. This property identifier is already registered as security under another active housing loan.
APP20260128,Agricultural,Sai Chatterjee,1032238,0,None,0,None,0,None,1036511,0,0,None,0,None,0,0,Patta,928/11C,Sai Chatterjee,0,0,0,1,0,0,0,0,0.1363,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260129,Retail,Rajesh Bhalerao,911113,911113,577601428284177,899628,PDAR63316I,74969,HDFC Bank Ltd,912643,0,0,None,0,PolyOculus Finance,30987,0,None,None,None,0,0,0,3,0,0,0,0,0.1205,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260130,Housing,Ananya Dutta,2353932,2353932,435233778674612,2353932,KIOS71900E,196161,Tech Mahindra,2363600,0,0,None,0,PolyOculus Finance,98080,0,7/12 Extract,100/2B,Ananya Dutta,9304421,9304421,0,1,0,0,0,0,0.0679,0,Rajesh Kulkarni,0,English,0,clean,Application cleared all automated document checks.
APP20260131,Retail,Ananya Yadav,1241614,1241614,986426820552102,1239732,AEZU33557C,103311,Infosys Limited,1242741,0,0,None,0,PolyOculus Finance,42324,0,None,None,None,0,0,0,2,0,0,0,0,0.1096,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260132,Housing,Vikram Pillai,1211916,1211916,440155531525724,1211916,JMGI76884I,100993,Infosys Limited,1214455,0,0,None,0,PolyOculus Finance,50496,0,7/12 Extract,817/4A,Vikram Pillai,12631080,12631080,0,2,0,0,0,0,0.0417,0,Sandeep Deshmukh,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260133,Agricultural,Vijay Rao,1149409,0,None,0,None,0,None,1149978,0,0,None,0,None,0,0,7/12 Extract,87/9A,Vijay Rao,0,0,0,2,0,0,0,0,0.023,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260134,Housing,Suresh Bose,1228092,1228092,222288371094089,1228092,WJIX85217Q,102341,HDFC Bank Ltd,1231129,0,0,None,0,PolyOculus Finance,51170,0,7/12 Extract,778/10A,Suresh Bose,5726098,5726098,0,1,0,0,0,0,0.0799,0,Vihaan Khan,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260135,Agricultural,Sunita Kulkarni,1114837,0,None,0,None,0,None,1115523,0,0,None,0,None,0,0,Patta,478/2D,Sunita Kulkarni,0,0,0,3,0,0,0,0,0.1305,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260136,Agricultural,Anil Patil,647316,0,None,0,None,0,None,644971,0,0,None,0,None,0,0,7/12 Extract,201/9B,Anil Patil,0,0,0,0,0,0,0,0,0.0556,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260137,Housing,Karan Singh,1918344,1918344,738211520224319,1918344,DUEM98577J,159862,HDFC Bank Ltd,1926764,0,0,None,0,PolyOculus Finance,79931,0,7/12 Extract,58/7,Karan Singh,11526682,11526682,0,3,0,0,0,0,0.0694,0,Ramesh Verma,0,English,0,clean,Application cleared all automated document checks.
APP20260138,Retail,Reyansh Banerjee,885073,885073,583436656592357,866712,LCPM98694T,72226,Aditya Birla Group,864975,0,0,None,0,PolyOculus Finance,29890,0,None,None,None,0,0,0,65,1,0,0,0,0.9051,0,None,0,English,1,ai_generated_document,Adverse Action Recommended: AI-Generated Document detected. Salary slips exhibit statistical image frequency noise consistent with text-to-image generator engines.
APP20260139,Housing,Sunil Yadav,1999524,1999524,797541812277230,1999524,YMBU59160M,166627,HDFC Bank Ltd,1997039,0,0,None,0,PolyOculus Finance,83313,0,7/12 Extract,765/5C,Sunil Yadav,6150624,6150624,0,3,0,0,0,0,0.048,0,Krishna Mehta,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260140,Agricultural,Aditya Naidu,721294,0,None,0,None,0,None,737243,0,0,None,0,None,0,0,7/12 Extract,894/8C,Aditya Naidu,0,0,0,2,0,0,0,0,0.1305,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260141,MSME,Divya Yadav,3948854,3948854,563358432308834,0,None,0,None,3899944,0,6368166,47HTUPU5184HF0O,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0983,0,Priya Rao,0,English,0,clean,Application cleared all automated document checks.
APP20260142,Retail,Sanjay Khan,1485942,1485942,848126626100511,1468512,GSSG14337L,122376,Tech Mahindra,1476349,0,0,None,0,PolyOculus Finance,49950,0,None,None,None,0,0,0,2,0,0,0,0,0.0499,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260143,MSME,Vihaan Reddy,4243877,4243877,182309739291706,0,None,0,None,4221198,0,6296620,63IQBYN2618VHEW,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.02,0,Sandeep Sharma,0,English,0,clean,Application cleared all automated document checks.
APP20260144,Housing,Divya Patel,628080,628080,956617246397031,628080,NCMI56387A,52340,Mahindra & Mahindra,630458,0,0,None,0,PolyOculus Finance,26170,0,7/12 Extract,751/3B,Divya Patel,8009053,8009053,0,3,0,0,0,0,0.1205,0,Aditya Chatterjee,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260145,Housing,Meena Choudhury,1187076,1187076,534858154854757,1187076,WQJQ30981V,98923,Tech Mahindra,1195146,0,0,None,0,PolyOculus Finance,49461,0,7/12 Extract,637/5B,Meena Choudhury,4585897,4585897,0,3,0,0,0,0,0.0366,1,Diya Gowda,0,Hindi,1,double_pledging,Adverse Action Recommended: Asset double-pledging. This property identifier is already registered as security under another active housing loan.
APP20260146,Agricultural,Aditya Pillai,551849,0,None,0,None,0,None,538320,0,0,None,0,None,0,0,Patta,216/2C,Aditya Pillai,0,0,0,1,0,0,0,0,0.035,1,None,0,Tamil,1,double_pledging,Adverse Action Recommended: Double-pledging detected. The survey number 216/2C is currently pledged as active collateral in another live loan application.
APP20260147,Retail,Ritu Khan,667015,667015,709698463788706,647160,NTVC25123G,53930,State Bank of India,653684,0,0,None,0,PolyOculus Finance,22572,0,None,None,None,0,0,0,2,0,0,0,0,0.0169,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260148,MSME,Kiran Bose,3302814,3302814,674175565599598,0,None,0,None,4960290,1,5477752,47POFTY2943XBKA,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1145,0,Krishna Nair,0,English,1,unusual_credits,"Adverse Action Recommended: Circular trading and artificial balance padding detected. Bank statement logs reveal repetitive, round-number credits from related entities."
APP20260149,MSME,Sandeep Sharma,4588856,4588856,591031352803977,0,None,0,None,4602102,0,5982681,86OXPHT5007L5P7,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1387,0,Mohammad Menon,0,English,0,clean,Application cleared all automated document checks.
APP20260150,Agricultural,Priya Verma,835415,0,None,0,None,0,None,848340,0,0,None,0,None,0,0,7/12 Extract,562/10A,Priya Verma,0,0,0,2,0,0,0,0,0.0834,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260151,MSME,Vihaan Naidu,4533976,4533976,047134752346741,0,None,0,None,4535791,0,7215138,16TGBUI9064LGMX,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1459,0,Deepak Singh,0,English,0,clean,Application cleared all automated document checks.
APP20260152,Retail,Swati Mehta,1594518,1594518,137810998806140,1586868,FNFN24716A,132239,Larsen & Toubro,1590971,0,0,None,0,PolyOculus Finance,53895,0,None,None,None,0,0,0,3,0,0,0,0,0.0163,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260153,Agricultural,Kaushik Kumar,905434,0,None,0,None,0,None,892504,0,0,None,0,None,0,0,Patta,78/7B,Kaushik Kumar,0,0,0,2,0,0,0,0,0.0174,1,None,0,Tamil,1,double_pledging,Adverse Action Recommended: Double-pledging detected. The survey number 78/7B is currently pledged as active collateral in another live loan application.
APP20260154,Retail,Rajesh Patil,1090702,1090702,501957093470633,1062300,ZZHB23999I,88525,Reliance Industries,1052271,0,0,None,0,PolyOculus Finance,36410,0,None,None,None,0,0,0,0,0,0,0,0,0.1365,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260155,MSME,Sai Bose,2207804,2207804,454364165621689,0,None,0,None,2214173,0,3968332,91YXIOY1387YL98,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0829,0,Deepak Banerjee,0,English,0,clean,Application cleared all automated document checks.
APP20260156,Housing,Rahul Dutta,1181160,1181160,096665200718461,1181160,KMEF49992V,98430,Reliance Industries,1177863,0,0,None,0,PolyOculus Finance,49215,0,7/12 Extract,191/8D,Rahul Dutta,3109583,3109583,0,1,0,0,0,0,0.0249,0,Ritu Choudhury,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260157,MSME,Aaradhya Patil,3490809,3490809,739556701488259,0,None,0,None,3445953,0,5357067,56BHKHV4460Q6QX,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0951,0,Sai Bose,0,English,0,clean,Application cleared all automated document checks.
APP20260158,MSME,Divya Choudhury,3013386,3013386,415724269771143,0,None,0,None,3032043,0,4894846,79PEOBE3881EGZP,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.065,0,Deepak Bose,0,English,0,clean,Application cleared all automated document checks.
